Students	30000
26679	91 4532 3666 968
26680	558 82 4372 290
26681	203 719 1794 2627
26682	2960 1369 3124 1028
26683	612 3573 3026 4095
26684	2851 3884 2397 1613
26685	175 3242 2111 2871
26686	2796 3415 2142 516
26687	1437 3819 2390 224
26688	2982 742 17 3486
26689	1630 2017 1090 776
26690	733 2005 4301 4030
26691	114 1581 1640 1912
26692	4166 3047 3587 2540
26693	2702 4215 2890 91
26694	4653 521 664 2985
26695	1643 4052 2873 3580
26696	4024 3974 4310 1733
26697	487 514 857 1295
26698	3260 3402 4825 3912
26699	496 3487 780 162
26700	4758 1042 1979 3703
26701	4725 327 1795 3874
26702	118 4260 2751 1071
26703	2438 1172 2612 4023
26704	4803 3440 631 3759
26705	22 2363 475 292
26706	4941 4734 3496 4811
26707	179 2600 3136 4833
26708	34 2367 3090 2501
26709	3737 2588 2951 2007
26710	3288 3944 874 1289
26711	3090 1538 1244 3358
26712	3830 4884 2619 4373
26713	2913 2878 3451 4098
26714	2138 4658 2450 466
26715	2508 1903 1134 1381
26716	1569 2987 1146 4641
26717	4881 4920 875 1339
26718	18 3537 3448 519
26719	361 2632 2206 1202
26720	1373 927 4801 3576
26721	2421 146 2201 4802
26722	1623 4074 4404 3057
26723	136 1959 3099 4432
26724	4166 4981 3730 2869
26725	593 2779 1316 4330
26726	3141 2082 2687 4789
26727	434 3788 1527 1029
26728	2354 1187 4402 534
26729	3642 4266 3074 3441
26730	689 4853 4222 2545
26731	2620 81 2805 793
26732	2713 2769 3890 1822
26733	1583 3658 3600 4523
26734	592 1344 3009 4783
26735	316 4435 1260 767
26736	278 239 1852 4925
26737	2354 4746 4140 3375
26738	1414 2012 2299 3989
26739	4751 3279 4898 3259
26740	1319 3423 2170 1480
26741	1672 1987 1979 3447
26742	3947 3151 2514 601
26743	1210 2364 26 441
26744	4706 896 2485 3140
26745	3959 3537 3225 1343
26746	1599 1852 2259 362
26747	3099 2471 3702 2724
26748	2238 3555 1094 1745
26749	3972 930 3482 1439
26750	4869 3948 32 3245
26751	1364 4514 3202 4377
26752	4752 335 1928 1848
26753	26 1213 3705 3680
26754	4853 3551 469 3342
26755	3284 464 2900 1090
26756	2074 291 4591 625
26757	915 3577 4772 4898
26758	1967 4055 231 355
26759	884 2773 226 443
26760	1129 1545 2679 1431
26761	4935 3798 550 228
26762	2341 1712 4871 4605
26763	468 1211 3602 2480
26764	2780 3828 4853 3532
26765	627 1026 506 2459
26766	560 4136 4293 3673
26767	1033 2310 1540 3854
26768	4214 2612 4382 1772
26769	111 2733 4126 3403
26770	3700 2373 630 97
26771	569 2826 3280 247
26772	4931 4068 4143 1198
26773	2157 4864 700 2599
26774	2859 1369 3661 749
26775	489 4907 2657 3018
26776	663 1333 286 2917
26777	3360 492 4243 4958
26778	4606 4972 97 4798
26779	4703 1878 3090 2289
26780	788 3838 4042 3698
26781	2046 1539 4595 161
26782	1055 2827 4345 3393
26783	1085 4833 2857 4935
26784	1049 2666 2404 3092
26785	802 4342 1972 2904
26786	3503 2765 4591 476
26787	4340 1452 1073 2162
26788	4650 1194 4637 3091
26789	4744 1134 3530 4313
26790	812 3567 4302 350
26791	519 4721 1015 2656
26792	1045 1506 2857 1588
26793	3905 740 1696 1120
26794	4996 4205 495 3921
26795	4692 479 3730 3494
26796	2985 3301 1146 2171
26797	4383 3022 320 426
26798	2681 1923 1373 1726
26799	4533 3971 1053 2276
26800	3638 3303 3911 4006
26801	4110 2891 931 4131
26802	2402 2780 2169 3179
26803	3814 1833 3481 198
26804	1851 4398 493 1837
26805	387 931 2629 3377
26806	3914 4508 4299 2646
26807	1071 2174 4528 1994
26808	4873 4998 4206 2370
26809	2556 3931 394 4563
26810	1961 2804 4181 4266
26811	4937 1703 4501 4992
26812	4097 349 319 4565
26813	4436 4889 2861 4787
26814	3197 3421 4293 3653
26815	3905 50 2839 709
26816	644 3805 3676 2596
26817	2409 3268 1828 779
26818	1203 3664 352 873
26819	4517 2730 4431 3712
26820	3856 2268 2936 1508
26821	1277 2577 2045 1672
26822	784 3164 4680 345
26823	3236 410 1574 3685
26824	2008 1316 4662 1834
26825	1278 3563 1072 2182
26826	3987 31 2122 4559
26827	3509 3415 4477 2931
26828	816 1733 1718 697
26829	880 2567 224 4031
26830	1549 4764 1109 4750
26831	765 1640 4478 2746
26832	1543 442 1713 3163
26833	1237 855 3903 4703
26834	4685 519 3721 2932
26835	4364 1299 378 3378
26836	1784 77 2443 3862
26837	4443 1957 852 3851
26838	3444 4603 4826 934
26839	1740 1194 4552 3537
26840	3235 2682 2581 156
26841	3943 334 2108 3956
26842	4038 2309 1673 3320
26843	1250 2406 1758 1652
26844	2025 4268 2065 4362
26845	1750 904 1694 3044
26846	3868 452 1514 2361
26847	1475 1619 4783 2332
26848	3405 3232 2910 3807
26849	3344 251 2334 3577
26850	4165 4224 1105 4427
26851	990 4464 2359 2749
26852	3896 1861 2437 3733
26853	2364 1544 4729 2808
26854	1448 2219 3202 3473
26855	3838 1593 998 4887
26856	168 1417 2108 4320
26857	3499 1482 174 1232
26858	238 765 1372 3480
26859	2231 1387 3648 876
26860	260 2540 1471 4347
26861	3182 3816 2556 1912
26862	724 4896 739 3025
26863	4217 4482 4354 4854
26864	3927 3959 2918 263
26865	3984 233 2015 4807
26866	1312 4604 3505 1362
26867	327 1535 4304 1077
26868	188 3741 4237 683
26869	4828 675 3805 1406
26870	2256 1217 4334 1650
26871	4453 1917 951 4233
26872	1406 3579 2179 2582
26873	399 1380 2138 1265
26874	2816 28 1971 3240
26875	452 2237 3089 4153
26876	4440 2851 1510 1710
26877	4395 197 51 3266
26878	625 1524 4662 1157
26879	2252 4897 1076 3392
26880	714 429 276 983
26881	2472 4974 2574 691
26882	3209 4849 3252 2167
26883	1432 3086 2588 2383
26884	3240 3498 3251 1891
26885	2040 2085 1737 447
26886	2860 3339 2038 3083
26887	2566 4899 577 3115
26888	4944 3853 1785 173
26889	2266 3370 3210 3001
26890	2289 3266 3736 3192
26891	2800 502 1340 3550
26892	3829 3419 4536 3292
26893	3923 1066 591 884
26894	4766 3140 1155 3966
26895	3445 2519 1861 1226
26896	1813 1988 4803 3469
26897	4974 1512 4652 4833
26898	3669 2184 4429 436
26899	2571 1070 1836 767
26900	306 1404 1423 1306
26901	3990 4682 1056 2898
26902	2662 2850 3894 4871
26903	3864 1129 2031 1242
26904	1829 1686 1478 1261
26905	4821 2859 1343 4113
26906	3906 3488 4980 4679
26907	3247 1139 1906 597
26908	3257 832 4259 1493
26909	2109 2977 3219 4541
26910	3034 3527 2690 2642
26911	1024 3048 639 592
26912	2497 1282 2225 1854
26913	3558 3458 2427 4797
26914	797 4784 4528 3915
26915	3540 198 1980 1983
26916	1661 2287 931 35
26917	1055 2576 4746 4363
26918	2597 3767 1977 399
26919	4625 742 4580 875
26920	1064 3677 1133 2155
26921	4055 1657 2882 4289
26922	3332 1083 1857 4410
26923	3314 516 724 3474
26924	4593 2747 2561 293
26925	4833 2664 4321 1103
26926	1259 308 188 4774
26927	605 536 2604 2682
26928	3291 2270 66 739
26929	1493 968 2388 1028
26930	804 4950 2374 4742
26931	4254 556 1566 1252
26932	197 3867 4132 2993
26933	863 355 4086 4809
26934	511 3343 4832 2382
26935	1863 1350 1968 2454
26936	769 2212 3954 767
26937	4651 3570 4465 4765
26938	3587 2612 4401 327
26939	3763 4656 2587 459
26940	4460 1836 2571 2516
26941	3498 2953 3589 1879
26942	4711 4046 3127 3032
26943	3449 950 4706 3904
26944	4260 4490 4775 273
26945	4795 1958 3358 2004
26946	3067 3519 2283 938
26947	4568 1480 2307 2331
26948	2263 1322 4757 1799
26949	1404 4617 2735 1536
26950	2787 1795 706 2175
26951	4720 2227 1035 1480
26952	587 354 1731 2316
26953	4658 1240 1171 4118
26954	3237 859 3813 3713
26955	2562 3737 3830 4619
26956	3211 993 2986 3358
26957	1271 4909 1235 1218
26958	2852 3608 888 93
26959	985 1982 2392 3385
26960	541 3566 113 2488
26961	26 4569 2769 652
26962	1450 540 4478 4144
26963	360 1676 4891 2829
26964	4765 3122 361 3917
26965	389 1747 2070 3403
26966	2221 3287 2017 321
26967	2105 4744 1587 1644
26968	341 2982 1355 1291
26969	1412 4234 918 292
26970	832 1119 1008 2563
26971	4083 2839 1258 4749
26972	142 4778 3640 154
26973	560 1243 1448 1358
26974	342 2765 362 4816
26975	577 4103 2603 1725
26976	4119 2974 1787 3878
26977	3340 880 4189 2011
26978	1860 2191 1758 3611
26979	859 595 1034 779
26980	3510 3095 1014 3058
26981	862 1945 2771 1304
26982	2144 3163 1091 3352
26983	1587 4056 2510 4207
26984	4942 4173 2571 4654
26985	3711 3387 114 3893
26986	591 3742 1396 1195
26987	4556 3938 2325 2568
26988	4966 2122 2329 3400
26989	1757 963 2108 3526
26990	4283 3053 4803 4669
26991	2536 2881 3016 1004
26992	1868 2054 3333 4239
26993	783 1880 1093 2136
26994	1063 3947 2409 1439
26995	2225 1052 1790 2446
26996	2797 3760 4253 818
26997	3057 4502 2660 4886
26998	1807 1427 2134 1844
26999	4538 2029 4143 3632
27000	544 846 1988 1301
27001	235 1395 558 2721
27002	4345 2933 930 1114
27003	3776 4154 1571 1160
27004	530 274 2879 4019
27005	3219 278 749 285
27006	2725 2875 3926 4409
27007	3391 2532 2535 1035
27008	4827 276 3251 1744
27009	4840 3679 1890 3267
27010	1751 4999 4372 4067
27011	2375 3098 2101 1406
27012	1264 897 1274 4582
27013	2512 4334 786 527
27014	2995 2472 4461 4713
27015	2522 1434 1893 4458
27016	1954 2647 3342 2768
27017	4224 4648 2587 2556
27018	4721 1788 3392 3127
27019	3057 252 3294 4667
27020	1789 3 4467 1888
27021	2505 4753 1770 4133
27022	4413 2863 265 1005
27023	403 737 3037 1869
27024	3735 2746 3386 4283
27025	2233 4975 1194 236
27026	3850 3923 656 12
27027	2069 4146 1607 3852
27028	3985 4375 4379 1660
27029	4427 4756 2764 558
27030	2915 1066 1973 4774
27031	4938 1374 1104 4436
27032	1289 3085 3998 192
27033	4394 1330 4476 4196
27034	4586 3593 3934 708
27035	4433 4385 489 4231
27036	1019 2046 2195 606
27037	3859 2709 4898 2352
27038	4793 2478 1770 4816
27039	2331 4696 2364 2551
27040	811 1973 3565 2040
27041	2969 769 2354 3126
27042	2086 601 1003 3857
27043	2231 338 1701 172
27044	811 226 676 4691
27045	4278 1509 2360 3736
27046	3314 4583 3886 539
27047	2913 3975 3176 3907
27048	2879 1923 2714 2516
27049	2115 755 3088 1741
27050	2731 4366 3868 4611
27051	1114 1091 23 186
27052	4295 4811 3912 3511
27053	1949 4879 4898 3107
27054	3257 2874 666 2016
27055	1454 3440 3565 1124
27056	2789 883 2479 1331
27057	636 2335 1221 1189
27058	4800 4386 4803 1493
27059	2532 4172 3832 2759
27060	966 3972 2019 3284
27061	4670 3044 4328 1970
27062	855 1479 1706 4266
27063	4440 2315 2931 1430
27064	4432 3813 3648 949
27065	4833 3956 772 2131
27066	810 1652 1705 3734
27067	4190 543 4067 500
27068	4204 3326 3279 956
27069	1851 312 2537 2793
27070	1649 996 3549 3277
27071	1829 1391 390 885
27072	200 2079 4816 4686
27073	3954 3429 1180 3000
27074	4008 3526 263 1605
27075	1221 3368 4064 80
27076	3892 196 1211 1915
27077	3455 2045 3499 3292
27078	3750 1031 2458 1267
27079	772 4611 2234 664
27080	4433 3187 1616 4672
27081	740 531 3513 931
27082	1530 4567 447 2234
27083	587 3042 2779 471
27084	3816 4439 4098 3826
27085	281 3523 1793 4635
27086	4014 4945 2744 3687
27087	3815 3172 4034 2887
27088	2899 3352 4648 2177
27089	4570 2761 4419 2873
27090	1716 828 4815 3413
27091	1200 997 3880 1994
27092	1345 3372 4444 4071
27093	3089 3208 117 1082
27094	4627 4312 3167 454
27095	4065 4654 4859 3498
27096	806 391 3602 2798
27097	4701 1731 335 4369
27098	3089 91 1127 2893
27099	2266 4769 3231 3662
27100	1907 3268 879 3310
27101	3086 2898 3320 3537
27102	2598 576 3903 3933
27103	4837 4663 1131 4699
27104	1855 4450 62 4010
27105	1109 2708 4456 3519
27106	2487 579 1787 663
27107	2355 1847 2238 1322
27108	738 4938 5000 2647
27109	1242 2275 1423 4542
27110	4664 1425 1577 1145
27111	1267 3493 2608 4429
27112	822 4073 1516 2580
27113	424 4799 3945 2617
27114	4865 611 2595 1728
27115	1684 4779 4592 4103
27116	4426 900 661 1920
27117	3975 350 4158 2180
27118	102 4362 4861 2726
27119	1401 314 2994 404
27120	2180 85 4044 4348
27121	4467 4279 4911 4959
27122	2248 1717 3315 1862
27123	136 51 3876 1660
27124	4735 1621 3196 1592
27125	2660 1303 4498 418
27126	3957 4988 3138 1113
27127	4258 2370 2679 1194
27128	2252 4824 1205 3865
27129	3883 3564 2633 4334
27130	4352 2718 2563 3860
27131	3492 3246 4560 4724
27132	2215 3346 1087 764
27133	4507 2216 3698 3368
27134	3177 2495 737 478
27135	2363 1704 1110 1862
27136	2407 4196 1613 1402
27137	4366 3332 4536 4685
27138	3358 2247 4509 1771
27139	386 2953 3869 1447
27140	2098 11 2577 3801
27141	2272 200 342 976
27142	3154 4859 4227 890
27143	1249 1902 1285 1648
27144	778 63 2707 4810
27145	2992 282 3426 2449
27146	351 2248 4894 625
27147	2491 966 2037 2053
27148	4979 1735 4719 3064
27149	324 1417 887 3634
27150	2183 1246 286 4226
27151	3443 2351 3883 1207
27152	29 466 3207 3760
27153	2143 3042 3481 4070
27154	920 4911 3869 4142
27155	418 1234 3433 4286
27156	4781 2391 2368 265
27157	4555 4500 4218 3223
27158	1325 4121 1628 4315
27159	4414 2521 3520 1894
27160	3648 175 1766 3831
27161	3528 3723 1484 1194
27162	2410 578 3141 2938
27163	2840 98 1068 2159
27164	1505 3768 4616 3928
27165	3639 858 2699 3079
27166	2184 3568 3503 3815
27167	2997 3768 4629 4606
27168	3278 4080 4313 2972
27169	4806 2613 825 1030
27170	345 4105 4947 709
27171	1345 283 1983 508
27172	1272 3806 1167 465
27173	4141 4391 2236 4382
27174	91 1314 3259 340
27175	3790 1153 4479 667
27176	4584 900 2585 2818
27177	1302 3516 748 4397
27178	1506 2170 334 911
27179	3503 1166 1013 2840
27180	1135 1418 1152 1370
27181	1969 3082 3839 1478
27182	201 1957 474 4316
27183	4025 2779 814 2267
27184	4156 4741 1353 2381
27185	327 2244 3350 3936
27186	1166 4053 4265 1425
27187	1661 2818 435 4990
27188	1193 393 1891 4016
27189	2679 4996 4190 3618
27190	3999 3913 151 1080
27191	2412 4156 1626 4956
27192	4941 1969 1838 1589
27193	585 737 843 11
27194	1990 3362 29 4713
27195	4959 1303 2985 2070
27196	1480 4879 87 3580
27197	3123 1171 2710 628
27198	3714 2555 1481 4713
27199	2447 72 4554 4684
27200	2720 930 3818 2207
27201	4190 4348 561 1772
27202	2098 3222 480 955
27203	2068 2760 767 1224
27204	1140 3953 2972 3564
27205	1945 2898 2643 5
27206	2148 3066 4673 1115
27207	2708 1502 3413 1892
27208	1112 1991 3929 3600
27209	3775 4752 226 905
27210	4775 2416 3586 1686
27211	2153 3747 2526 2685
27212	2394 2766 1888 2446
27213	1432 904 3623 2940
27214	410 505 3350 2820
27215	1611 13 4353 154
27216	2614 420 2652 880
27217	2194 1016 965 550
27218	2357 4990 4796 1410
27219	1556 355 1818 1631
27220	1781 2777 807 3931
27221	3200 3921 3268 1758
27222	1064 4567 12 3041
27223	4142 2214 4145 1873
27224	3183 4595 2499 2900
27225	2328 1305 583 1898
27226	1768 807 3720 4710
27227	3702 3593 3539 3335
27228	1195 3565 2302 3323
27229	241 4156 258 1296
27230	4187 1562 2060 1464
27231	3066 1704 3098 3523
27232	2846 2041 4884 2624
27233	4492 2734 4592 968
27234	4219 4567 2633 1342
27235	4731 3543 1351 4132
27236	1198 3724 3449 2509
27237	2806 2155 1432 1698
27238	3830 1094 899 4272
27239	2103 1051 101 2945
27240	4847 812 3186 2345
27241	3925 1863 2484 3048
27242	1567 774 4285 1818
27243	2347 4785 3470 668
27244	4128 3338 4178 1054
27245	642 3554 378 142
27246	2403 4949 1590 911
27247	3577 1290 2302 1193
27248	829 3688 4512 1287
27249	897 3344 1772 2324
27250	1836 2167 1539 978
27251	396 585 4351 4965
27252	4483 542 558 910
27253	4078 238 34 3985
27254	455 689 586 93
27255	3045 1438 1902 1431
27256	4555 2718 2634 3050
27257	896 4202 2275 4181
27258	1394 4107 1315 2054
27259	1659 3366 4735 2775
27260	4093 4664 534 2241
27261	1456 3380 1789 2842
27262	4378 2457 4023 2539
27263	3388 526 2597 2380
27264	1656 1587 4639 429
27265	2425 1267 3160 2675
27266	1298 2419 357 3714
27267	1378 3931 2588 2748
27268	4583 3446 4593 2857
27269	405 884 3591 2084
27270	4508 1485 4077 2959
27271	883 4657 3128 3816
27272	2925 3318 3751 98
27273	4893 4251 235 687
27274	286 2194 314 2598
27275	3993 1973 2407 3884
27276	4609 1849 3883 3765
27277	473 1721 4554 269
27278	1146 3809 899 3770
27279	744 1577 478 1617
27280	3636 806 856 4650
27281	4097 1964 1005 248
27282	1947 43 4638 3849
27283	610 343 417 3803
27284	4394 4942 3262 3331
27285	4599 4657 3576 2991
27286	987 2695 2601 3051
27287	4633 275 187 4867
27288	1402 2684 2217 4503
27289	2814 4182 4969 547
27290	3532 2316 4798 2120
27291	4690 588 3139 301
27292	36 2368 1801 2556
27293	1934 3878 4453 660
27294	1454 3265 820 4242
27295	2653 3086 1296 2505
27296	73 2019 874 2174
27297	3980 1653 1682 1104
27298	3941 1767 3309 580
27299	3456 2268 1837 3719
27300	108 1901 3216 3967
27301	4514 4006 5 2707
27302	449 1838 4342 74
27303	2302 2834 3431 2024
27304	2161 345 4245 1411
27305	3975 1752 4062 2627
27306	3360 188 1082 401
27307	2532 3529 350 2602
27308	2044 4572 3751 1616
27309	271 2015 2696 713
27310	4012 2473 3297 3240
27311	1907 2478 3500 2725
27312	2303 4519 409 3686
27313	3494 2277 4460 3044
27314	2066 4493 1585 3237
27315	1294 459 3795 169
27316	804 3889 4997 4699
27317	4903 3537 4271 2964
27318	4386 3221 1416 1309
27319	1030 4784 4529 1020
27320	4266 3922 588 4562
27321	3532 891 976 1207
27322	882 3757 4323 4193
27323	1451 2702 655 4075
27324	2332 1632 4153 2284
27325	84 1064 1884 2935
27326	998 4582 3857 3370
27327	345 4521 4129 287
27328	3973 479 316 2410
27329	3952 2713 1532 776
27330	802 4720 136 2774
27331	1343 2850 742 1980
27332	4294 2736 4231 1655
27333	527 1545 3236 4194
27334	1848 2673 3098 918
27335	3485 665 81 2771
27336	1078 4020 1800 1999
27337	2157 3545 3200 1773
27338	4273 3241 808 4336
27339	3473 2097 1543 415
27340	1602 1745 1703 2765
27341	2386 877 3221 4239
27342	2806 4597 395 485
27343	3370 1137 561 1040
27344	1571 466 4973 445
27345	4361 1249 4283 2321
27346	634 4212 500 4508
27347	2742 4673 440 4451
27348	4221 3364 4080 1305
27349	519 2792 4564 4755
27350	2323 3524 303 493
27351	498 2545 1487 1494
27352	3912 358 4741 3023
27353	1955 2767 1649 3048
27354	3219 2428 1494 4121
27355	2931 3534 312 665
27356	4771 4579 4948 2891
27357	2082 4632 4978 798
27358	4047 980 774 4865
27359	718 2460 3498 2420
27360	1214 203 1915 1346
27361	471 4288 820 1677
27362	617 1915 1752 2109
27363	3881 4833 1016 914
27364	3399 865 3931 853
27365	3990 2533 3309 1406
27366	4857 3838 1309 857
27367	4963 1702 1065 4098
27368	1944 4165 340 1402
27369	3643 2055 1315 284
27370	4597 1215 1799 3907
27371	1916 3659 4245 4405
27372	2449 3977 4106 149
27373	1707 3484 2201 4136
27374	800 3516 1682 3641
27375	3471 4148 1218 3463
27376	1675 3581 2714 3960
27377	70 1322 4745 2732
27378	2188 2127 3415 2836
27379	977 3533 4267 561
27380	3411 3821 4350 4885
27381	1894 1798 4752 1027
27382	3440 4892 3734 118
27383	1969 1562 4420 808
27384	3366 1812 2600 4831
27385	4970 948 3164 4792
27386	4420 4406 2644 1978
27387	1981 2194 2043 200
27388	3654 1906 4137 1948
27389	1408 2467 2679 3484
27390	4116 2411 3728 4474
27391	2329 939 59 1052
27392	3671 1924 121 2504
27393	4536 1144 176 4420
27394	4231 3918 4625 4032
27395	2906 1139 219 2503
27396	450 3882 3272 3261
27397	134 3917 3488 3596
27398	3620 911 2770 2971
27399	202 1878 4064 2045
27400	2797 4704 3860 635
27401	389 1861 2289 4732
27402	1022 1753 2736 1667
27403	2094 1435 1505 290
27404	4780 3656 4065 4140
27405	184 2653 4147 4373
27406	4765 3651 2801 479
27407	2121 1462 1168 2429
27408	387 4501 1440 2904
27409	1629 4317 3027 2135
27410	4389 1797 4551 857
27411	2280 3308 2928 1092
27412	2420 1592 3450 268
27413	3926 2301 3763 1412
27414	387 47 653 1247
27415	4577 4170 4280 1557
27416	4939 413 1302 2734
27417	1981 3180 2303 2149
27418	4497 4254 2118 4712
27419	2844 1993 3462 1530
27420	4823 4292 2546 790
27421	3371 4547 2758 3488
27422	4238 613 2669 1405
27423	2573 4298 3496 3945
27424	4265 287 3169 375
27425	4544 1885 3529 393
27426	1630 2634 4053 283
27427	2779 2358 2541 2487
27428	2274 3461 1152 7
27429	3405 4467 1060 4568
27430	2298 1611 2396 716
27431	137 3407 2240 799
27432	4482 69 4710 4846
27433	1631 3601 997 1257
27434	2389 1691 1950 875
27435	1894 4796 1951 2587
27436	1844 1353 4694 198
27437	1371 2750 2786 4759
27438	1999 1913 3834 1057
27439	327 287 3033 1067
27440	36 975 1882 3251
27441	2208 343 3 1741
27442	57 3825 3604 1329
27443	2727 4890 3597 2471
27444	2614 295 1106 3044
27445	492 2320 4938 2673
27446	1850 4555 2764 4141
27447	2189 942 381 4564
27448	2265 1997 478 4946
27449	4442 2722 2232 2977
27450	1627 1430 555 3806
27451	687 4337 652 2378
27452	695 3802 152 2170
27453	4647 1853 2595 1720
27454	3985 519 3630 979
27455	2205 1091 3309 4632
27456	3996 244 1359 3076
27457	825 2850 3889 1921
27458	3976 2714 2448 1551
27459	4922 659 4585 520
27460	1531 1765 2695 4302
27461	1996 3680 3116 2829
27462	2109 2203 4501 577
27463	2700 3696 12 2859
27464	2678 1606 1873 975
27465	3418 2881 4093 724
27466	1718 3460 706 3153
27467	2397 3167 565 4766
27468	1983 2228 2407 1534
27469	4949 3596 1845 1096
27470	2360 4107 2582 376
27471	4730 4001 2136 3351
27472	4546 4265 976 928
27473	1677 1699 1016 1277
27474	4203 2260 4023 4784
27475	2715 2701 3749 119
27476	4704 2239 2409 2209
27477	3982 58 1814 3852
27478	4583 3230 2809 924
27479	2936 4595 1191 4041
27480	2326 2523 536 2796
27481	382 2251 3285 2438
27482	4183 1691 3168 2933
27483	1136 2644 3943 4499
27484	2293 294 4369 2916
